Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Function,"InstanceList::~InstanceList",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"IsNullConstant",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,0,5,1,3,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function Template,"Json::InRange",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"Json::IsIntegral",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,2,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"Json::duplicateStringValue",,,,2,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,2,14,4,10,2,0,0,5,4,7,9,1,0,8,3,3,3,1,0,,,,,0,,1,0,,0.14,,,,
Static Function,"Json::releaseStringValue",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"LoadRealPlugin",,,,27,88,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120,4,6,1,3,0,104,6,2,2,2,3,0,0,3,2,2,3,1,1,,,,,0,,1,0,,0.00,,,,
Function,"LogPageProc",,,,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,1,17,1,12,0,0,0,3,4,7,11,0,0,11,4,2,4,4,8,,,,,8,,1,8,,0.00,,,,
Public Function,"Logger::Logger",,,,2,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,2,21,9,10,0,0,0,3,4,9,11,1,0,10,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::Logger",,,,2,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,2,21,9,10,0,0,0,1,4,9,11,1,0,10,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::getMutedCalls",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Logger::getMutedCalls",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Logger::init",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::init",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,6,1,3,0,0,0,1,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::isMuted",,,,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,2,11,1,6,0,0,0,2,3,4,6,0,0,6,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Public Function,"Logger::logCall",,,,5,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,20,5,15,3,11,0,0,0,8,9,8,12,2,0,10,5,5,5,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logCall",,,,5,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,20,5,15,3,11,0,0,0,0,9,8,12,2,0,10,5,5,5,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logCall",,,,5,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,20,5,15,3,11,0,0,0,0,9,8,12,2,0,10,5,5,5,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logMessage",,,,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,2,9,1,6,0,0,0,3,8,3,6,0,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logMessage",,,,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,2,9,1,6,0,0,0,0,8,3,6,0,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logMessage",,,,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,2,9,1,6,0,0,0,0,8,3,6,0,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logNS_NP_GetEntryPoints",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,3,10,2,7,0,0,0,3,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logNS_NP_GetEntryPoints",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,3,10,2,7,0,0,0,0,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logNS_NP_Initialize",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,3,10,2,7,0,0,0,3,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logNS_NP_Initialize",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,3,10,2,7,0,0,0,0,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logNS_NP_Shutdown",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,3,10,2,7,0,0,0,3,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logReturn",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,8,2,4,0,0,0,3,2,4,5,1,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logReturn",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,1,8,2,4,0,0,0,0,2,4,5,1,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logReturn",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,9,1,8,2,4,0,0,0,0,2,4,5,1,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logSPY_NP_GetEntryPoints",,,,26,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,138,26,112,5,100,0,0,0,4,4194312,102,125,2,0,123,24,24,24,1,17,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logSPY_NP_GetEntryPoints",,,,26,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,138,26,112,5,100,0,0,0,0,4194312,102,125,2,0,123,24,24,24,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logSPY_NP_Initialize",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,3,10,2,7,0,0,0,0,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logSPY_NP_Initialize",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,3,10,2,7,0,0,0,3,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logSPY_NP_Shutdown",,,,3,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,3,16,2,11,0,0,0,4,16,7,11,1,0,10,5,5,5,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::setMutedCalls",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,2,0,0,0,0,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::setMutedCalls",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,2,0,0,0,0,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::setOnTop",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Logger::setToFile",,,,7,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,39,7,31,3,20,1,0,0,5,17,12,19,2,0,17,8,8,10,4,4,,,,,3,,2,3,,0.03,,,,
Public Function,"Logger::setToFile",,,,7,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,7,31,3,20,1,0,0,0,17,12,19,2,0,17,8,8,10,4,3,,,,,3,,2,3,,0.03,,,,
Public Function,"Logger::shut",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Logger::shut",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Logger::~Logger",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Logger::~Logger",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"LoggerWin::LoggerWin",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,8,0,0,0,0,8,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"LoggerWin::dumpStringToMainWindow",,,,3,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,27,3,22,7,17,2,0,0,9,6,15,18,6,0,12,4,4,4,1,0,,,,,0,,2,0,,0.09,,,,
Public Function,"LoggerWin::onClear",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,2,3,0,0,0,3,1,3,3,1,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"LoggerWin::onDestroyWindow",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"LoggerWin::platformInit",,,,8,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,55,8,46,5,35,2,0,0,31,19,33,39,4,0,35,8,8,8,3,2,,,,,2,,2,2,,0.04,,,,
Public Function,"LoggerWin::platformShut",,,,5,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,26,5,21,6,14,0,0,0,14,3,14,16,5,0,11,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Public Function,"LoggerWin::~LoggerWin",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"MainDlgProc",,,,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,1,23,1,18,0,0,0,6,6,11,17,0,0,17,6,2,6,6,19,,,,,19,,1,19,,0.00,,,,
Public Function,"MiniDisassembler::Disassemble",,,,10,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46,10,19,6,14,17,0,0,1,3,12,14,3,0,11,3,3,4,3,2,,,,,2,,1,2,,0.89,,,,
Public Function,"MiniDisassembler::Disassemble",,,,10,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46,10,19,6,14,17,0,0,4,3,12,14,3,0,11,3,3,4,3,2,,,,,2,,1,2,,0.89,,,,
Public Function,"MiniDisassembler::Initialize",,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,11,1,9,0,0,0,0,1,9,9,0,0,9,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"MiniDisassembler::MiniDisassembler",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,4,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"MiniDisassembler::MiniDisassembler",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,4,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"MiniDisassembler::MiniDisassembler",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,3,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"MiniDisassembler::ProcessModrm",,,,6,27,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,46,6,27,5,22,18,0,0,2,9,16,20,3,0,17,5,5,5,3,3,,,,,2,,1,2,,0.67,,,,
Public Function,"MiniDisassembler::ProcessOpcode",,,,8,53,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,81,8,53,8,42,22,0,0,3,23,28,38,4,0,34,11,11,15,7,9,,,,,7,,2,7,,0.42,,,,
Public Function,"MiniDisassembler::ProcessOperand",,,,8,91,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120,8,91,2,87,56,0,0,1,22,40,82,1,0,81,41,7,41,1,105,,,,,0,,3,0,,0.62,,,,
Public Function,"MiniDisassembler::ProcessPrefixes",,,,4,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,31,4,26,4,21,2,0,0,1,9,13,20,2,0,18,7,5,7,4,3,,,,,1,,2,1,,0.08,,,,
Public Function,"MiniDisassembler::ProcessSib",,,,1,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,1,21,4,15,7,0,0,1,4,8,14,1,0,13,6,3,6,1,3,,,,,0,,2,0,,0.33,,,,
Class,"MissingInCPPOK",0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,0,2,2,0,0,0,0,0,0,0,0,0,,7,1,6,3,0,0,0,0,,,,2,2,0,0,,,,,,0,0,0,0,,0,,,0,0.00,0,0,0,0
Function,"NPN_CreateObject",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_DestroyStream",,,,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,5,14,3,11,0,0,0,4,8,7,10,2,0,8,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Function,"NPN_Enumerate",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_Evaluate",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_ForceRedraw",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetIntIdentifier",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetJavaEnv",,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,4,10,2,7,0,0,0,3,4,5,7,1,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetJavaPeer",,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,4,10,2,6,0,0,0,3,4,5,7,1,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetProperty",,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,2,7,2,4,0,0,0,3,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetStringIdentifier",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetStringIdentifiers",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetURL",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetURLNotify",,,,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,5,14,3,11,0,0,0,4,8,7,10,2,0,8,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Function,"NPN_GetValue",,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,4,10,2,7,0,0,0,4,4,5,7,1,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_HasMethod",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_HasProperty",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_IdentifierIsString",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_IntFromIdentifier",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_InvalidateRect",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_InvalidateRegion",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_Invoke",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_InvokeDefault",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_MemAlloc",,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,4,10,2,7,0,0,0,4,4,5,7,1,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_MemFlush",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_MemFree",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_NewStream",,,,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,5,14,3,11,0,0,0,4,8,7,10,2,0,8,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Function,"NPN_PopPopupsEnabledState",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_PostURL",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_PostURLNotify",,,,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,19,5,14,3,11,0,0,0,4,8,7,10,2,0,8,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Function,"NPN_PushPopupsEnabledState",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_ReleaseObject",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_ReleaseVariantValue",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_ReloadPlugins",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_RemoveProperty",,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,2,7,2,4,0,0,0,3,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_RequestRead",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_RetainObject",,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,2,7,2,4,0,0,0,3,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_SetException",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_SetProperty",,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,2,7,2,4,0,0,0,3,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_SetValue",,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,4,10,2,7,0,0,0,4,4,5,7,1,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_Status",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_UTF8FromIdentifier",,,,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,2,6,0,0,0,4,4,4,6,1,0,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_UserAgent",,,,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,4,10,2,7,0,0,0,4,4,5,7,1,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_Version",,,,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,2,11,1,8,0,0,0,8,4,6,8,0,0,8,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"NPN_Write",,,,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,5,14,3,11,0,0,0,4,8,7,10,2,0,8,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"NPPEntryPointManager::NPPEntryPointManager",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
